config_name,hidden_layers,activation,optimizer,learning_rate,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,f1_mean,f1_std
64-32 (ReLU + ADAM lr=0.001),"[64, 32]",ReLU,adam,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32 (ReLU + ADAM lr=0.0001),"[64, 32]",ReLU,adam,0.0001,0.9581790123456791,0.00030864197530866555,0.5005099302200751,0.0010198604401502997,0.0023952095808383233,0.004790419161676647
64-32 (ReLU + SGD lr=0.1),"[64, 32]",ReLU,sgd,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32 (ReLU + SGD lr=0.01),"[64, 32]",ReLU,sgd,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32 (ReLU + SGD lr=0.001),"[64, 32]",ReLU,sgd,0.001,0.8955246913580247,0.11986285502735747,0.5339506172839507,0.06370304246352582,0.03774947655544671,0.05416640658664517
64-32 (ReLU + SGD lr=0.0001),"[64, 32]",ReLU,sgd,0.0001,0.39819958847736625,0.40316754367608326,0.5112453032742887,0.014399363120970314,0.06782764211289669,0.03446034121383761
64-32 (ReLU + RMSPROP lr=0.1),"[64, 32]",ReLU,rmsprop,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32 (ReLU + RMSPROP lr=0.01),"[64, 32]",ReLU,rmsprop,0.01,0.990380658436214,0.001756519658329618,0.9341653247450349,0.019175229028949893,0.8837046861842912,0.015828339745037633
64-32 (ReLU + RMSPROP lr=0.001),"[64, 32]",ReLU,rmsprop,0.001,0.9560185185185185,0.0009485128042482336,0.49997316156736443,0.0028357442709334084,0.0047619047619047615,0.009523809523809523
64-32 (ReLU + RMSPROP lr=0.0001),"[64, 32]",ReLU,rmsprop,0.0001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32 (Tanh + ADAM lr=0.1),"[64, 32]",Tanh,adam,0.1,0.989454732510288,0.006876477331461299,0.922463768115942,0.043635313385989055,0.8706893863266622,0.08243906540467964
64-32 (Tanh + ADAM lr=0.01),"[64, 32]",Tanh,adam,0.01,0.9901748971193417,0.004541339188136471,0.8992216854535695,0.05640676236141215,0.866834216250458,0.07486388116980922
64-32 (Tanh + ADAM lr=0.001),"[64, 32]",Tanh,adam,0.001,0.9520576131687243,0.0027538598383383276,0.4967257112184648,0.0014367964373939058,0.0,0.0
64-32 (Tanh + ADAM lr=0.0001),"[64, 32]",Tanh,adam,0.0001,0.9293724279835391,0.018496071214588027,0.5581052066559313,0.03515476128292301,0.13870187923224944,0.06649790608596921
64-32 (Tanh + SGD lr=0.1),"[64, 32]",Tanh,sgd,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32 (Tanh + SGD lr=0.01),"[64, 32]",Tanh,sgd,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32 (Tanh + SGD lr=0.001),"[64, 32]",Tanh,sgd,0.001,0.8826646090534979,0.10568270104167075,0.529602791196994,0.037194872444118024,0.08649927838865047,0.07007058772214395
64-32 (Tanh + SGD lr=0.0001),"[64, 32]",Tanh,sgd,0.0001,0.5712962962962963,0.20918350130505625,0.4799248523886205,0.06786173982244904,0.0712942820326789,0.02340290772107244
64-32 (Tanh + RMSPROP lr=0.1),"[64, 32]",Tanh,rmsprop,0.1,0.940380658436214,0.011418594461670512,0.6276167471819646,0.07043260760260472,0.27775530742999377,0.12568086529240383
64-32 (Tanh + RMSPROP lr=0.01),"[64, 32]",Tanh,rmsprop,0.01,0.9793209876543211,0.012742881581814467,0.8410091250670959,0.1273410916669634,0.7085608433989614,0.22182892411791916
64-32 (Tanh + RMSPROP lr=0.001),"[64, 32]",Tanh,rmsprop,0.001,0.9506172839506174,0.004750925880254656,0.49597423510466987,0.002478743937524164,0.0,0.0
64-32 (Tanh + RMSPROP lr=0.0001),"[64, 32]",Tanh,rmsprop,0.0001,0.9518004115226338,0.007211926818239454,0.5579978529253892,0.0717444266377935,0.13034360554699537,0.149790950867224
64-32 (LeakyReLU + ADAM lr=0.1),"[64, 32]",LeakyReLU,adam,0.1,0.9934156378600824,0.0015137797293788325,0.9481481481481481,0.01756935719344214,0.9189089935976936,0.01946744009134986
64-32 (LeakyReLU + ADAM lr=0.01),"[64, 32]",LeakyReLU,adam,0.01,0.9712962962962963,0.013598745039639442,0.6762211486849167,0.17607307452031626,0.4074160282698481,0.3627433138075422
64-32 (LeakyReLU + ADAM lr=0.001),"[64, 32]",LeakyReLU,adam,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32 (LeakyReLU + ADAM lr=0.0001),"[64, 32]",LeakyReLU,adam,0.0001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32 (LeakyReLU + SGD lr=0.1),"[64, 32]",LeakyReLU,sgd,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32 (LeakyReLU + SGD lr=0.01),"[64, 32]",LeakyReLU,sgd,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32 (LeakyReLU + SGD lr=0.001),"[64, 32]",LeakyReLU,sgd,0.001,0.9126028806584362,0.09146090534979426,0.48204508856682776,0.03590982286634459,0.0037348272642390287,0.007469654528478057
64-32 (LeakyReLU + SGD lr=0.0001),"[64, 32]",LeakyReLU,sgd,0.0001,0.49907407407407406,0.3299330184580928,0.4794417606011809,0.10296901073701656,0.05385324296649067,0.043025049393025254
64-32 (LeakyReLU + RMSPROP lr=0.1),"[64, 32]",LeakyReLU,rmsprop,0.1,0.9585905349794238,0.003439200545359445,0.6719538378958669,0.11472953127991171,0.36682468602968943,0.20756874809742853
64-32 (LeakyReLU + RMSPROP lr=0.01),"[64, 32]",LeakyReLU,rmsprop,0.01,0.9918724279835391,0.0005998921702515742,0.9296296296296296,0.007927838592344928,0.8983916295087079,0.006231083316394585
64-32 (LeakyReLU + RMSPROP lr=0.001),"[64, 32]",LeakyReLU,rmsprop,0.001,0.9577160493827162,0.000823045267489736,0.4996779388083736,0.0004294149221685473,0.0,0.0
64-32 (LeakyReLU + RMSPROP lr=0.0001),"[64, 32]",LeakyReLU,rmsprop,0.0001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32 (Sigmoid + ADAM lr=0.1),"[64, 32]",Sigmoid,adam,0.1,0.9800411522633745,0.012261371946863834,0.8195383789586689,0.16206365713086468,0.6589901661624709,0.3361033249179011
64-32 (Sigmoid + ADAM lr=0.01),"[64, 32]",Sigmoid,adam,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32 (Sigmoid + ADAM lr=0.001),"[64, 32]",Sigmoid,adam,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32 (Sigmoid + ADAM lr=0.0001),"[64, 32]",Sigmoid,adam,0.0001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32 (Sigmoid + SGD lr=0.1),"[64, 32]",Sigmoid,sgd,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32 (Sigmoid + SGD lr=0.01),"[64, 32]",Sigmoid,sgd,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32 (Sigmoid + SGD lr=0.001),"[64, 32]",Sigmoid,sgd,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32 (Sigmoid + SGD lr=0.0001),"[64, 32]",Sigmoid,sgd,0.0001,0.5916666666666667,0.44907311951024936,0.5,0.0,0.032,0.039191835884530846
64-32 (Sigmoid + RMSPROP lr=0.1),"[64, 32]",Sigmoid,rmsprop,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32 (Sigmoid + RMSPROP lr=0.01),"[64, 32]",Sigmoid,rmsprop,0.01,0.957304526748971,0.002057613168724304,0.4994632313472893,0.0010735373054213682,0.0,0.0
64-32 (Sigmoid + RMSPROP lr=0.001),"[64, 32]",Sigmoid,rmsprop,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32 (Sigmoid + RMSPROP lr=0.0001),"[64, 32]",Sigmoid,rmsprop,0.0001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32-16 (ReLU + ADAM lr=0.1),"[64, 32, 16]",ReLU,adam,0.1,0.9940329218106996,0.0012324226904023485,0.9543746645195922,0.007366159749747331,0.9271929099718182,0.014645620645695408
64-32-16 (ReLU + ADAM lr=0.01),"[64, 32, 16]",ReLU,adam,0.01,0.9688786008230453,0.01383544052007969,0.6348094471282877,0.17615565498970015,0.30817975060779546,0.3871608773794473
64-32-16 (ReLU + ADAM lr=0.001),"[64, 32, 16]",ReLU,adam,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32-16 (ReLU + ADAM lr=0.0001),"[64, 32, 16]",ReLU,adam,0.0001,0.6184670781893005,0.41624984231421447,0.46320450885668285,0.05132785513153169,0.025689301505183292,0.03174104886546732
64-32-16 (ReLU + SGD lr=0.1),"[64, 32, 16]",ReLU,sgd,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32-16 (ReLU + SGD lr=0.01),"[64, 32, 16]",ReLU,sgd,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32-16 (ReLU + SGD lr=0.001),"[64, 32, 16]",ReLU,sgd,0.001,0.8289609053497943,0.2587448559670782,0.4761943102522813,0.04761137949543746,0.01047787610619469,0.02095575221238938
64-32-16 (ReLU + SGD lr=0.0001),"[64, 32, 16]",ReLU,sgd,0.0001,0.4083847736625515,0.44903112847886534,0.5000268384326356,5.367686527106841e-05,0.04800395159298593,0.03919506301068347
64-32-16 (ReLU + RMSPROP lr=0.1),"[64, 32, 16]",ReLU,rmsprop,0.1,0.9594650205761317,0.002263374485596703,0.5360171765968867,0.07203435319377344,0.09230769230769231,0.18461538461538463
64-32-16 (ReLU + RMSPROP lr=0.01),"[64, 32, 16]",ReLU,rmsprop,0.01,0.9919753086419754,0.0014125031088216035,0.9462157809983898,0.014316587004264159,0.902942123908591,0.017454433166976358
64-32-16 (ReLU + RMSPROP lr=0.001),"[64, 32, 16]",ReLU,rmsprop,0.001,0.9553497942386832,0.002848326790104329,0.5267847557702631,0.022864170967126354,0.09502135219599069,0.0719453593139719
64-32-16 (ReLU + RMSPROP lr=0.0001),"[64, 32, 16]",ReLU,rmsprop,0.0001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32-16 (Tanh + ADAM lr=0.1),"[64, 32, 16]",Tanh,adam,0.1,0.9766460905349794,0.014153477308208392,0.8278046162104132,0.132115286229757,0.6842403555818024,0.20098998926246472
64-32-16 (Tanh + ADAM lr=0.01),"[64, 32, 16]",Tanh,adam,0.01,0.9856995884773664,0.011756788243667226,0.8709071390230811,0.05610593439373301,0.81844170479262,0.13824271081612055
64-32-16 (Tanh + ADAM lr=0.001),"[64, 32, 16]",Tanh,adam,0.001,0.9529320987654322,0.005871863446553929,0.49718196457326885,0.0030635809286368183,0.0,0.0
64-32-16 (Tanh + ADAM lr=0.0001),"[64, 32, 16]",Tanh,adam,0.0001,0.9539094650205762,0.008847736625514413,0.5100912506709608,0.020182501341921635,0.028965517241379312,0.057931034482758624
64-32-16 (Tanh + SGD lr=0.1),"[64, 32, 16]",Tanh,sgd,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32-16 (Tanh + SGD lr=0.01),"[64, 32, 16]",Tanh,sgd,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32-16 (Tanh + SGD lr=0.001),"[64, 32, 16]",Tanh,sgd,0.001,0.6816358024691358,0.3261691456594462,0.4819914117015567,0.059073054653547466,0.06440371730051686,0.07233326708099924
64-32-16 (Tanh + SGD lr=0.0001),"[64, 32, 16]",Tanh,sgd,0.0001,0.7487654320987653,0.18005903791230737,0.5022544283413849,0.05809472446572853,0.04932518702474445,0.04727208741019292
64-32-16 (Tanh + RMSPROP lr=0.1),"[64, 32, 16]",Tanh,rmsprop,0.1,0.9562757201646092,0.0013413996718524015,0.5420289855072463,0.06241620121348055,0.11446890426781371,0.14111731142421371
64-32-16 (Tanh + RMSPROP lr=0.01),"[64, 32, 16]",Tanh,rmsprop,0.01,0.9763888888888888,0.010794382628800054,0.7172571121846485,0.12865995824286833,0.5573920044045071,0.2735152184514679
64-32-16 (Tanh + RMSPROP lr=0.001),"[64, 32, 16]",Tanh,rmsprop,0.001,0.954783950617284,0.005440042825679933,0.4981481481481482,0.0028382832133982266,0.0,0.0
64-32-16 (Tanh + RMSPROP lr=0.0001),"[64, 32, 16]",Tanh,rmsprop,0.0001,0.9582304526748973,0.00020576131687244373,0.4999463231347289,0.00010735373054213681,0.0,0.0
64-32-16 (LeakyReLU + ADAM lr=0.1),"[64, 32, 16]",LeakyReLU,adam,0.1,0.9932098765432098,0.0017107293362465087,0.9545356951154051,0.009482516187600305,0.9184175121184204,0.018673577687575646
64-32-16 (LeakyReLU + ADAM lr=0.01),"[64, 32, 16]",LeakyReLU,adam,0.01,0.9833847736625515,0.012950913793925168,0.8460815888352119,0.174449750196116,0.7007888292844046,0.3521796270498996
64-32-16 (LeakyReLU + ADAM lr=0.001),"[64, 32, 16]",LeakyReLU,adam,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32-16 (LeakyReLU + ADAM lr=0.0001),"[64, 32, 16]",LeakyReLU,adam,0.0001,0.9573559670781894,0.001954732510288082,0.5000805152979065,0.00016103059581320522,0.002185792349726776,0.004371584699453552
64-32-16 (LeakyReLU + SGD lr=0.1),"[64, 32, 16]",LeakyReLU,sgd,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32-16 (LeakyReLU + SGD lr=0.01),"[64, 32, 16]",LeakyReLU,sgd,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32-16 (LeakyReLU + SGD lr=0.001),"[64, 32, 16]",LeakyReLU,sgd,0.001,0.6775720164609054,0.33225298686808696,0.5371443907675791,0.0313514251053014,0.08641668135820316,0.047756582654561334
64-32-16 (LeakyReLU + SGD lr=0.0001),"[64, 32, 16]",LeakyReLU,sgd,0.0001,0.7750000000000001,0.3666666666666667,0.5,0.0,0.016,0.032
64-32-16 (LeakyReLU + RMSPROP lr=0.1),"[64, 32, 16]",LeakyReLU,rmsprop,0.1,0.9637860082304528,0.008135707237619964,0.6244766505636071,0.15483879149067115,0.26620651806822015,0.32672571532935524
64-32-16 (LeakyReLU + RMSPROP lr=0.01),"[64, 32, 16]",LeakyReLU,rmsprop,0.01,0.9893004115226338,0.005843856860728867,0.9312399355877616,0.01337959798430622,0.8753369051175028,0.053951045597690955
64-32-16 (LeakyReLU + RMSPROP lr=0.001),"[64, 32, 16]",LeakyReLU,rmsprop,0.001,0.9525720164609053,0.010284978960766404,0.4981749865807837,0.0030240614108434432,0.0029850746268656717,0.005970149253731344
64-32-16 (LeakyReLU + RMSPROP lr=0.0001),"[64, 32, 16]",LeakyReLU,rmsprop,0.0001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32-16 (Sigmoid + ADAM lr=0.1),"[64, 32, 16]",Sigmoid,adam,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32-16 (Sigmoid + ADAM lr=0.01),"[64, 32, 16]",Sigmoid,adam,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32-16 (Sigmoid + ADAM lr=0.001),"[64, 32, 16]",Sigmoid,adam,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32-16 (Sigmoid + ADAM lr=0.0001),"[64, 32, 16]",Sigmoid,adam,0.0001,0.7750000000000001,0.36666666666666664,0.5,0.0,0.016,0.032
64-32-16 (Sigmoid + SGD lr=0.1),"[64, 32, 16]",Sigmoid,sgd,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32-16 (Sigmoid + SGD lr=0.01),"[64, 32, 16]",Sigmoid,sgd,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32-16 (Sigmoid + SGD lr=0.001),"[64, 32, 16]",Sigmoid,sgd,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32-16 (Sigmoid + SGD lr=0.0001),"[64, 32, 16]",Sigmoid,sgd,0.0001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32-16 (Sigmoid + RMSPROP lr=0.1),"[64, 32, 16]",Sigmoid,rmsprop,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32-16 (Sigmoid + RMSPROP lr=0.01),"[64, 32, 16]",Sigmoid,rmsprop,0.01,0.9718106995884774,0.01651354751212616,0.6758990874932904,0.2160662585968275,0.3609627378858148,0.44209132965884085
64-32-16 (Sigmoid + RMSPROP lr=0.001),"[64, 32, 16]",Sigmoid,rmsprop,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
64-32-16 (Sigmoid + RMSPROP lr=0.0001),"[64, 32, 16]",Sigmoid,rmsprop,0.0001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
128 (ReLU + ADAM lr=0.1),[128],ReLU,adam,0.1,0.9935699588477366,0.0007629833834460693,0.9458668813741277,0.008291121199263162,0.9204981055463322,0.00956582382621754
128 (ReLU + ADAM lr=0.01),[128],ReLU,adam,0.01,0.9830761316872427,0.0033629545532265644,0.7986849168008588,0.041247571415744574,0.7430458926572412,0.06244781973071356
128 (ReLU + ADAM lr=0.001),[128],ReLU,adam,0.001,0.9582818930041153,0.00010288065843622185,0.49997316156736443,5.367686527106841e-05,0.0,0.0
128 (ReLU + ADAM lr=0.0001),[128],ReLU,adam,0.0001,0.9569444444444445,0.002777777777777812,0.4992753623188406,0.0014492753623188469,0.0,0.0
128 (ReLU + SGD lr=0.1),[128],ReLU,sgd,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
128 (ReLU + SGD lr=0.01),[128],ReLU,sgd,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
128 (ReLU + SGD lr=0.001),[128],ReLU,sgd,0.001,0.9306584362139917,0.05000375733143213,0.48556092324208266,0.026088916868573273,0.0,0.0
